variant,seed,rid,top1,rr
semantic,49,84,1.0,1.0
semantic,49,93,0.0,0.5
semantic,50,2,0.0,0.0
semantic,50,6,0.0,0.5
semantic,50,10,0.0,0.0
semantic,50,13,1.0,1.0
semantic,50,26,0.0,0.25
semantic,50,27,0.0,0.0
semantic,50,32,0.0,0.0
semantic,50,38,0.0,0.3333333333333333
semantic,50,49,0.0,0.0
semantic,50,51,0.0,0.0
semantic,50,53,0.0,0.25
semantic,50,56,0.0,0.3333333333333333
semantic,50,61,1.0,1.0
semantic,50,69,0.0,0.0
semantic,50,72,0.0,0.0
semantic,50,76,1.0,1.0
semantic,50,81,1.0,1.0
semantic,50,86,0.0,0.0
semantic,50,92,0.0,0.5
semantic,51,0,0.0,0.25
semantic,51,1,0.0,0.0
semantic,51,10,0.0,0.0
semantic,51,14,1.0,1.0
semantic,51,25,0.0,0.5
semantic,51,29,0.0,0.0
semantic,51,32,0.0,0.0
semantic,51,40,0.0,0.0
semantic,51,42,0.0,0.0
semantic,51,44,0.0,0.3333333333333333
semantic,51,46,0.0,0.5
semantic,51,59,0.0,0.5
semantic,51,63,0.0,0.0
semantic,51,66,0.0,0.5
semantic,51,71,0.0,0.5
semantic,51,76,1.0,1.0
semantic,51,82,1.0,1.0
semantic,51,83,0.0,0.25
semantic,51,87,0.0,0.0
semantic,52,4,1.0,1.0
semantic,52,14,1.0,1.0
semantic,52,17,0.0,0.0
semantic,52,18,1.0,1.0
semantic,52,27,0.0,0.0
semantic,52,30,1.0,1.0
semantic,52,32,0.0,0.0
semantic,52,39,0.0,0.5
semantic,52,41,0.0,0.0
semantic,52,43,0.0,0.2
semantic,52,51,0.0,0.0
semantic,52,56,0.0,0.3333333333333333
semantic,52,60,1.0,1.0
semantic,52,64,0.0,0.2
semantic,52,65,1.0,1.0
semantic,52,71,0.0,0.5
semantic,52,85,1.0,1.0
semantic,52,89,1.0,1.0
semantic,52,92,0.0,0.5
semantic,53,3,1.0,1.0
semantic,53,4,1.0,1.0
semantic,53,12,0.0,0.25
semantic,53,18,1.0,1.0
semantic,53,19,0.0,0.5
semantic,53,25,0.0,0.5
semantic,53,34,0.0,0.0
semantic,53,37,1.0,1.0
semantic,53,41,0.0,0.0
semantic,53,45,0.0,0.0
semantic,53,52,0.0,0.25
semantic,53,61,1.0,1.0
semantic,53,62,0.0,0.0
semantic,53,73,1.0,1.0
semantic,53,80,1.0,1.0
semantic,53,82,1.0,1.0
semantic,53,83,0.0,0.25
semantic,53,87,0.0,0.0
semantic,53,89,1.0,1.0
semantic,54,2,0.0,0.0
semantic,54,8,0.0,0.0
semantic,54,10,0.0,0.0
semantic,54,18,1.0,1.0
semantic,54,24,0.0,0.3333333333333333
semantic,54,31,0.0,0.0
semantic,54,34,0.0,0.0
semantic,54,40,0.0,0.0
semantic,54,43,0.0,0.2
semantic,54,45,0.0,0.0
semantic,54,46,0.0,0.5
semantic,54,55,0.0,0.3333333333333333
semantic,54,60,1.0,1.0
semantic,54,66,0.0,0.5
semantic,54,69,0.0,0.0
semantic,54,80,1.0,1.0
semantic,54,82,1.0,1.0
semantic,54,83,0.0,0.25
semantic,54,86,0.0,0.0
semantic,55,0,0.0,0.25
semantic,55,12,0.0,0.25
semantic,55,15,0.0,0.3333333333333333
semantic,55,17,0.0,0.0
semantic,55,21,1.0,1.0
semantic,55,23,0.0,0.3333333333333333
semantic,55,24,0.0,0.3333333333333333
semantic,55,39,0.0,0.5
semantic,55,45,0.0,0.0
semantic,55,46,0.0,0.5
semantic,55,47,0.0,0.5
semantic,55,59,0.0,0.5
semantic,55,60,1.0,1.0
semantic,55,64,0.0,0.2
semantic,55,74,1.0,1.0
semantic,55,75,1.0,1.0
semantic,55,85,1.0,1.0
semantic,55,87,0.0,0.0
semantic,55,88,1.0,1.0
semantic,56,4,1.0,1.0
semantic,56,7,1.0,1.0
semantic,56,10,0.0,0.0
semantic,56,18,1.0,1.0
semantic,56,27,0.0,0.0
semantic,56,28,0.0,0.0
semantic,56,31,0.0,0.0
semantic,56,36,1.0,1.0
semantic,56,37,1.0,1.0
semantic,56,41,0.0,0.0
semantic,56,42,0.0,0.0
semantic,56,55,0.0,0.3333333333333333
semantic,56,57,0.0,0.5
semantic,56,73,1.0,1.0
semantic,56,82,1.0,1.0
semantic,56,83,0.0,0.25
semantic,56,84,1.0,1.0
semantic,56,86,0.0,0.0
semantic,56,92,0.0,0.5
semantic,57,3,1.0,1.0
semantic,57,13,1.0,1.0
semantic,57,14,1.0,1.0
semantic,57,18,1.0,1.0
semantic,57,19,0.0,0.5
semantic,57,24,0.0,0.3333333333333333
semantic,57,35,0.0,0.5
semantic,57,37,1.0,1.0
semantic,57,38,0.0,0.3333333333333333
semantic,57,44,0.0,0.3333333333333333
semantic,57,48,0.0,0.0
semantic,57,56,0.0,0.3333333333333333
semantic,57,60,1.0,1.0
semantic,57,71,0.0,0.5
semantic,57,74,1.0,1.0
semantic,57,78,0.0,0.0
semantic,57,81,1.0,1.0
semantic,57,89,1.0,1.0
semantic,57,93,0.0,0.5
semantic,58,1,0.0,0.0
semantic,58,2,0.0,0.0
semantic,58,10,0.0,0.0
semantic,58,14,1.0,1.0
semantic,58,23,0.0,0.3333333333333333
semantic,58,29,0.0,0.0
semantic,58,33,0.0,0.0
semantic,58,36,1.0,1.0
semantic,58,40,0.0,0.0
semantic,58,42,0.0,0.0
semantic,58,44,0.0,0.3333333333333333
semantic,58,55,0.0,0.3333333333333333
semantic,58,61,1.0,1.0
semantic,58,64,0.0,0.2
semantic,58,67,1.0,1.0
semantic,58,77,1.0,1.0
semantic,58,83,0.0,0.25
semantic,58,87,0.0,0.0
semantic,58,91,1.0,1.0
semantic,59,1,0.0,0.0
semantic,59,5,1.0,1.0
semantic,59,8,0.0,0.0
semantic,59,16,0.0,0.5
semantic,59,21,1.0,1.0
semantic,59,25,0.0,0.5
semantic,59,34,0.0,0.0
semantic,59,41,0.0,0.0
semantic,59,48,0.0,0.0
semantic,59,49,0.0,0.0
semantic,59,52,0.0,0.25
semantic,59,55,0.0,0.3333333333333333
semantic,59,61,1.0,1.0
semantic,59,65,1.0,1.0
semantic,59,76,1.0,1.0
semantic,59,77,1.0,1.0
semantic,59,80,1.0,1.0
semantic,59,88,1.0,1.0
semantic,59,93,0.0,0.5
semantic,60,6,0.0,0.5
semantic,60,10,0.0,0.0
semantic,60,11,1.0,1.0
semantic,60,16,0.0,0.5
semantic,60,20,0.0,0.5
semantic,60,22,1.0,1.0
semantic,60,34,0.0,0.0
semantic,60,42,0.0,0.0
semantic,60,46,0.0,0.5
semantic,60,48,0.0,0.0
semantic,60,51,0.0,0.0
semantic,60,56,0.0,0.3333333333333333
semantic,60,61,1.0,1.0
semantic,60,73,1.0,1.0
semantic,60,75,1.0,1.0
semantic,60,77,1.0,1.0
semantic,60,82,1.0,1.0
semantic,60,84,1.0,1.0
semantic,60,85,1.0,1.0
semantic,61,1,0.0,0.0
semantic,61,2,0.0,0.0
semantic,61,14,1.0,1.0
semantic,61,16,0.0,0.5
semantic,61,20,0.0,0.5
semantic,61,23,0.0,0.3333333333333333
semantic,61,30,1.0,1.0
semantic,61,37,1.0,1.0
semantic,61,45,0.0,0.0
semantic,61,47,0.0,0.5
semantic,61,50,1.0,1.0
semantic,61,59,0.0,0.5
semantic,61,61,1.0,1.0
semantic,61,73,1.0,1.0
semantic,61,80,1.0,1.0
semantic,61,82,1.0,1.0
semantic,61,86,0.0,0.0
semantic,61,87,0.0,0.0
semantic,61,89,1.0,1.0
semantic,62,3,1.0,1.0
semantic,62,6,0.0,0.5
semantic,62,11,1.0,1.0
semantic,62,12,0.0,0.25
semantic,62,25,0.0,0.5
semantic,62,26,0.0,0.25
semantic,62,30,1.0,1.0
semantic,62,38,0.0,0.3333333333333333
semantic,62,41,0.0,0.0
semantic,62,44,0.0,0.3333333333333333
semantic,62,49,0.0,0.0
semantic,62,58,0.0,0.25
semantic,62,59,0.0,0.5
semantic,62,66,0.0,0.5
semantic,62,67,1.0,1.0
semantic,62,73,1.0,1.0
semantic,62,87,0.0,0.0
semantic,62,90,1.0,1.0
semantic,62,92,0.0,0.5
semantic,63,11,1.0,1.0
semantic,63,15,0.0,0.3333333333333333
semantic,63,16,0.0,0.5
semantic,63,17,0.0,0.0
semantic,63,20,0.0,0.5
semantic,63,27,0.0,0.0
semantic,63,31,0.0,0.0
semantic,63,38,0.0,0.3333333333333333
semantic,63,43,0.0,0.2
semantic,63,46,0.0,0.5
semantic,63,53,0.0,0.25
semantic,63,55,0.0,0.3333333333333333
semantic,63,58,0.0,0.25
semantic,63,67,1.0,1.0
semantic,63,73,1.0,1.0
semantic,63,83,0.0,0.25
semantic,63,84,1.0,1.0
semantic,63,90,1.0,1.0
semantic,63,93,0.0,0.5
semantic,64,5,1.0,1.0
semantic,64,7,1.0,1.0
semantic,64,9,0.0,0.0
semantic,64,13,1.0,1.0
semantic,64,33,0.0,0.0
semantic,64,34,0.0,0.0
semantic,64,35,0.0,0.5
semantic,64,42,0.0,0.0
semantic,64,45,0.0,0.0
semantic,64,48,0.0,0.0
semantic,64,52,0.0,0.25
semantic,64,60,1.0,1.0
semantic,64,61,1.0,1.0
semantic,64,65,1.0,1.0
semantic,64,67,1.0,1.0
semantic,64,69,0.0,0.0
semantic,64,70,1.0,1.0
semantic,64,74,1.0,1.0
semantic,64,87,0.0,0.0
semantic,65,1,0.0,0.0
semantic,65,2,0.0,0.0
semantic,65,10,0.0,0.0
semantic,65,16,0.0,0.5
semantic,65,19,0.0,0.5
semantic,65,22,1.0,1.0
semantic,65,26,0.0,0.25
semantic,65,42,0.0,0.0
semantic,65,43,0.0,0.2
semantic,65,44,0.0,0.3333333333333333
semantic,65,53,0.0,0.25
semantic,65,54,1.0,1.0
semantic,65,59,0.0,0.5
semantic,65,67,1.0,1.0
semantic,65,69,0.0,0.0
semantic,65,74,1.0,1.0
semantic,65,78,0.0,0.0
semantic,65,79,1.0,1.0
semantic,65,85,1.0,1.0
semantic,66,0,0.0,0.25
semantic,66,5,1.0,1.0
semantic,66,6,0.0,0.5
semantic,66,10,0.0,0.0
semantic,66,23,0.0,0.3333333333333333
semantic,66,28,0.0,0.0
semantic,66,35,0.0,0.5
semantic,66,36,1.0,1.0
semantic,66,44,0.0,0.3333333333333333
semantic,66,48,0.0,0.0
semantic,66,51,0.0,0.0
semantic,66,57,0.0,0.5
semantic,66,59,0.0,0.5
semantic,66,66,0.0,0.5
semantic,66,72,0.0,0.0
semantic,66,80,1.0,1.0
semantic,66,88,1.0,1.0
semantic,66,92,0.0,0.5
semantic,66,93,0.0,0.5
semantic,67,8,0.0,0.0
semantic,67,10,0.0,0.0
semantic,67,11,1.0,1.0
semantic,67,18,1.0,1.0
semantic,67,21,1.0,1.0
semantic,67,27,0.0,0.0
semantic,67,30,1.0,1.0
semantic,67,38,0.0,0.3333333333333333
semantic,67,43,0.0,0.2
semantic,67,44,0.0,0.3333333333333333
semantic,67,45,0.0,0.0
semantic,67,62,0.0,0.0
semantic,67,63,0.0,0.0
semantic,67,69,0.0,0.0
semantic,67,73,1.0,1.0
semantic,67,74,1.0,1.0
semantic,67,86,0.0,0.0
semantic,67,90,1.0,1.0
semantic,67,92,0.0,0.5
semantic,68,2,0.0,0.0
semantic,68,8,0.0,0.0
semantic,68,17,0.0,0.0
semantic,68,18,1.0,1.0
semantic,68,26,0.0,0.25
semantic,68,32,0.0,0.0
semantic,68,34,0.0,0.0
semantic,68,39,0.0,0.5
semantic,68,46,0.0,0.5
semantic,68,48,0.0,0.0
semantic,68,49,0.0,0.0
semantic,68,55,0.0,0.3333333333333333
semantic,68,58,0.0,0.25
semantic,68,67,1.0,1.0
semantic,68,73,1.0,1.0
semantic,68,84,1.0,1.0
semantic,68,86,0.0,0.0
semantic,68,89,1.0,1.0
semantic,68,93,0.0,0.5
semantic,69,0,0.0,0.25
semantic,69,12,0.0,0.25
semantic,69,17,0.0,0.0
semantic,69,18,1.0,1.0
semantic,69,20,0.0,0.5
semantic,69,28,0.0,0.0
semantic,69,29,0.0,0.0
semantic,69,42,0.0,0.0
semantic,69,45,0.0,0.0
semantic,69,46,0.0,0.5
semantic,69,53,0.0,0.25
semantic,69,60,1.0,1.0
semantic,69,61,1.0,1.0
semantic,69,64,0.0,0.2
semantic,69,66,0.0,0.5
semantic,69,67,1.0,1.0
semantic,69,75,1.0,1.0
semantic,69,80,1.0,1.0
semantic,69,87,0.0,0.0
semantic,70,0,0.0,0.25
semantic,70,4,1.0,1.0
semantic,70,11,1.0,1.0
semantic,70,13,1.0,1.0
semantic,70,22,1.0,1.0
semantic,70,24,0.0,0.3333333333333333
semantic,70,32,0.0,0.0
semantic,70,40,0.0,0.0
semantic,70,46,0.0,0.5
semantic,70,47,0.0,0.5
semantic,70,49,0.0,0.0
semantic,70,59,0.0,0.5
semantic,70,62,0.0,0.0
semantic,70,70,1.0,1.0
semantic,70,73,1.0,1.0
semantic,70,74,1.0,1.0
semantic,70,86,0.0,0.0
semantic,70,87,0.0,0.0
semantic,70,91,1.0,1.0
semantic,71,5,1.0,1.0
semantic,71,7,1.0,1.0
semantic,71,14,1.0,1.0
semantic,71,15,0.0,0.3333333333333333
semantic,71,22,1.0,1.0
semantic,71,27,0.0,0.0
semantic,71,31,0.0,0.0
semantic,71,37,1.0,1.0
semantic,71,42,0.0,0.0
semantic,71,46,0.0,0.5
semantic,71,49,0.0,0.0
semantic,71,58,0.0,0.25
semantic,71,59,0.0,0.5
semantic,71,66,0.0,0.5
semantic,71,72,0.0,0.0
semantic,71,77,1.0,1.0
semantic,71,84,1.0,1.0
semantic,71,87,0.0,0.0
semantic,71,91,1.0,1.0
